Order ID,Consumer Type,Category,Sub Category,Amount,Quantity,Profit,Payment mode
KL-2019-9704420,Consumer,Office Supplies,Labels,35,5,13,UPI
KL-2019-9704421,Consumer,Office Supplies,Appliances,"1,345",3,329,UPI
KL-2019-9704422,Consumer,Technology,Accessories,69,1,1,COD
KL-2019-9704423,Consumer,Office Supplies,Art,190,7,95,EMI
KL-2019-9704424,Consumer,Office Supplies,Binders,245,5,88,EMI
KL-2019-9704425,Consumer,Office Supplies,Supplies,47,1,4,COD
KL-2019-9704426,Consumer,Technology,Phones,364,2,142,Credit card
KL-2019-9704427,Home Office,Office Supplies,Art,278,6,72,UPI
KL-2019-9704428,Home Office,Office Supplies,Labels,6,1,3,Credit card
KL-2019-9704429,Home Office,Technology,Copiers,"1,075",3,516,Credit card
KL-2019-9704430,Consumer,Furniture,Chairs,97,2,24,Credit card
KL-2019-9704431,Consumer,Office Supplies,Paper,140,5,68,Credit card
KL-2019-9704432,Consumer,Technology,Machines,"1,361",8,462,UPI
KL-2019-9704433,Home Office,Office Supplies,Binders,7,1,-1,UPI
KL-2019-9704434,Consumer,Office Supplies,Supplies,249,7,87,COD
KL-2019-9704435,Consumer,Office Supplies,Storage,132,3,34,EMI
KL-2019-9704436,Home Office,Furniture,Furnishings,265,6,26,EMI
KL-2019-9704437,Home Office,Technology,Copiers,320,2,-26,COD
KL-2019-9704438,Home Office,Technology,Copiers,239,2,-29,Credit card
KL-2019-9704439,Consumer,Furniture,Furnishings,156,3,0,UPI
KL-2019-9704440,Consumer,Office Supplies,Storage,56,3,26,Credit card
KL-2019-9704441,Consumer,Office Supplies,Storage,382,3,4,Credit card
KL-2019-9704442,Consumer,Office Supplies,Labels,11,1,2,Credit card
KL-2019-9704443,Consumer,Office Supplies,Labels,12,2,2,Credit card
KL-2019-9704444,Corporate,Office Supplies,Art,76,3,21,UPI
KL-2019-9704445,Corporate,Office Supplies,Binders,64,5,27,UPI
KL-2019-9704446,Corporate,Office Supplies,Binders,88,3,19,COD
KL-2019-9704447,Home Office,Office Supplies,Art,41,1,-3,EMI
KL-2019-9704448,Home Office,Office Supplies,Supplies,92,4,-1,EMI
KL-2019-9704449,Home Office,Furniture,Furnishings,201,4,62,COD
KL-2019-9704450,Home Office,Office Supplies,Art,87,3,10,Credit card
KL-2019-9704451,Home Office,Office Supplies,Paper,94,3,38,UPI
KL-2019-9704452,Consumer,Furniture,Chairs,"1,128",3,-127,Credit card
KL-2019-9704453,Home Office,Office Supplies,Binders,57,2,17,Credit card
KL-2019-9704454,Home Office,Technology,Copiers,717,5,253,Credit card
KL-2019-9704455,Home Office,Technology,Machines,559,2,118,Credit card
KL-2019-9704456,Consumer,Furniture,Chairs,201,3,63,UPI
KL-2019-9704457,Corporate,Office Supplies,Fasteners,85,5,35,UPI
KL-2019-9704458,Corporate,Office Supplies,Storage,389,7,-13,COD
KL-2019-9704459,Consumer,Furniture,Chairs,"3,315",7,961,EMI
KL-2019-9704460,Consumer,Technology,Accessories,632,9,57,EMI
KL-2019-9704461,Consumer,Technology,Accessories,123,3,50,COD
KL-2019-9704462,Corporate,Office Supplies,Storage,65,7,6,Credit card
KL-2019-9704463,Consumer,Office Supplies,Paper,25,1,11,UPI
KL-2019-9704464,Consumer,Technology,Phones,137,1,46,Credit card
KL-2019-9704465,Consumer,Office Supplies,Paper,35,2,5,Credit card
KL-2019-9704466,Consumer,Office Supplies,Binders,20,3,-17,Credit card
KL-2019-9704467,Consumer,Technology,Phones,83,2,-48,Credit card
KL-2019-9704468,Corporate,Office Supplies,Storage,87,3,-42,UPI
KL-2019-9704469,Corporate,Technology,Copiers,179,1,-61,UPI
KL-2019-9704470,Consumer,Office Supplies,Paper,30,2,-17,COD
KL-2019-9704471,Corporate,Office Supplies,Appliances,546,6,114,EMI
KL-2019-9704472,Corporate,Furniture,Furnishings,118,3,27,EMI
KL-2019-9704473,Corporate,Furniture,Tables,915,5,-599,COD
KL-2019-9704474,Corporate,Technology,Machines,692,3,-15,Credit card
KL-2019-9704475,Consumer,Furniture,Bookcases,"1,310",4,73,UPI
KL-2019-9704476,Consumer,Office Supplies,Art,45,2,0,Credit card
KL-2019-9704477,Consumer,Office Supplies,Fasteners,78,7,5,Credit card
KL-2019-9704478,Corporate,Office Supplies,Art,87,5,36,Credit card
KL-2019-9704479,Consumer,Furniture,Chairs,254,6,20,Credit card
KL-2019-9704480,Consumer,Office Supplies,Supplies,102,3,16,UPI
KL-2019-9704481,Corporate,Furniture,Chairs,234,7,-229,UPI
KL-2019-9704482,Corporate,Office Supplies,Binders,9,4,0,COD
KL-2019-9704483,Corporate,Office Supplies,Supplies,82,4,-2,EMI
KL-2019-9704484,Home Office,Office Supplies,Art,338,7,-8,EMI
KL-2019-9704485,Home Office,Office Supplies,Art,132,5,-7,COD
KL-2019-9704486,Home Office,Office Supplies,Art,171,4,-10,Credit card
KL-2019-9704487,Home Office,Office Supplies,Fasteners,152,9,10,UPI
KL-2019-9704488,Home Office,Office Supplies,Storage,207,4,-7,Credit card
KL-2019-9704489,Home Office,Office Supplies,Supplies,127,3,13,Credit card
KL-2019-9704490,Home Office,Technology,Accessories,223,1,5,Credit card
KL-2019-9704491,Corporate,Furniture,Bookcases,371,3,41,Credit card
KL-2019-9704492,Corporate,Office Supplies,Binders,27,4,6,UPI
KL-2019-9704493,Corporate,Office Supplies,Binders,37,5,11,UPI
KL-2019-9704494,Consumer,Furniture,Bookcases,"1,857",5,640,COD
KL-2019-9704495,Consumer,Furniture,Bookcases,454,3,66,EMI
KL-2019-9704496,Consumer,Furniture,Bookcases,405,3,90,EMI
KL-2019-9704497,Consumer,Office Supplies,Appliances,"1,420",3,631,COD
KL-2019-9704498,Consumer,Office Supplies,Art,99,2,33,Credit card
KL-2019-9704499,Consumer,Office Supplies,Envelopes,99,2,10,UPI
KL-2019-9704500,Consumer,Technology,Accessories,512,2,205,Credit card
KL-2019-9704501,Consumer,Technology,Phones,867,6,139,Credit card
KL-2019-9704502,Consumer,Technology,Phones,"1,917",3,134,Credit card
KL-2019-9704503,Home Office,Office Supplies,Binders,95,7,30,Credit card
KL-2019-9704504,Corporate,Office Supplies,Binders,151,5,29,UPI
KL-2019-9704505,Corporate,Office Supplies,Supplies,139,3,36,UPI
KL-2019-9704506,Home Office,Furniture,Furnishings,104,2,29,COD
KL-2019-9704507,Corporate,Office Supplies,Binders,17,3,-5,EMI
KL-2019-9704508,Corporate,Office Supplies,Paper,31,2,-17,EMI
KL-2019-9704509,Home Office,Office Supplies,Art,89,7,-30,COD
KL-2019-9704510,Home Office,Office Supplies,Paper,63,7,-38,Credit card
KL-2019-9704511,Home Office,Office Supplies,Storage,58,2,-30,UPI
KL-2019-9704512,Home Office,Office Supplies,Supplies,87,6,-78,Credit card
KL-2019-9704513,Home Office,Technology,Phones,183,5,-128,Credit card
KL-2019-9704514,Consumer,Office Supplies,Appliances,153,4,-52,Credit card
KL-2019-9704515,Consumer,Office Supplies,Art,11,1,1,Credit card
KL-2019-9704516,Consumer,Office Supplies,Art,98,2,28,UPI
KL-2019-9704517,Consumer,Office Supplies,Binders,27,4,8,UPI
KL-2019-9704518,Consumer,Office Supplies,Storage,267,6,41,COD
KL-2019-9704519,Consumer,Office Supplies,Storage,131,3,4,EMI
KL-2019-9704520,Consumer,Office Supplies,Supplies,218,8,9,EMI
KL-2019-9704521,Home Office,Office Supplies,Supplies,99,4,12,COD
KL-2019-9704522,Corporate,Office Supplies,Binders,49,1,5,Credit card
KL-2019-9704523,Home Office,Office Supplies,Art,51,4,-17,UPI
KL-2019-9704524,Consumer,Office Supplies,Art,107,2,27,Credit card
KL-2019-9704525,Consumer,Technology,Phones,625,9,29,Credit card
KL-2019-9704526,Consumer,Technology,Accessories,492,2,187,Credit card
KL-2019-9704527,Consumer,Furniture,Bookcases,373,3,30,Credit card
KL-2019-9704528,Consumer,Office Supplies,Art,37,3,10,UPI
KL-2019-9704529,Consumer,Office Supplies,Art,37,3,10,UPI
KL-2019-9704530,Consumer,Office Supplies,Envelopes,34,2,9,COD
KL-2019-9704531,Consumer,Office Supplies,Storage,594,3,291,EMI
KL-2019-9704532,Consumer,Office Supplies,Storage,113,2,28,EMI
KL-2019-9704533,Consumer,Office Supplies,Storage,62,1,25,COD
KL-2019-9704534,Consumer,Technology,Phones,910,5,200,Credit card
KL-2019-9704535,Consumer,Technology,Phones,"1,640",12,558,UPI
KL-2019-9704536,Consumer,Technology,Phones,719,11,273,Credit card
KL-2019-9704537,Corporate,Office Supplies,Fasteners,42,3,16,Credit card
KL-2019-9704538,Consumer,Furniture,Bookcases,876,2,228,Credit card
KL-2019-9704539,Consumer,Technology,Phones,342,5,141,Credit card
KL-2019-9704540,Consumer,Office Supplies,Art,88,3,4,UPI
KL-2019-9704541,Consumer,Office Supplies,Labels,14,2,5,UPI
KL-2019-9704542,Consumer,Office Supplies,Storage,152,2,-97,COD
KL-2019-9704543,Consumer,Office Supplies,Storage,255,3,-98,EMI
KL-2019-9704544,Consumer,Technology,Accessories,221,4,35,EMI
KL-2019-9704545,Consumer,Technology,Accessories,284,5,48,COD
KL-2019-9704546,Consumer,Technology,Copiers,"1,166",8,58,Credit card
KL-2019-9704547,Consumer,Furniture,Chairs,264,5,18,UPI
KL-2019-9704548,Consumer,Office Supplies,Storage,"1,393",11,-140,Credit card
KL-2019-9704549,Corporate,Office Supplies,Appliances,43,2,-25,Credit card
KL-2019-9704550,Corporate,Office Supplies,Binders,46,3,0,Credit card
KL-2019-9704551,Home Office,Office Supplies,Labels,25,4,12,Credit card
KL-2019-9704552,Corporate,Office Supplies,Storage,257,2,72,UPI
KL-2019-9704553,Corporate,Furniture,Tables,"2,794",5,516,UPI
KL-2019-9704554,Corporate,Office Supplies,Envelopes,43,6,19,COD
KL-2019-9704555,Consumer,Office Supplies,Supplies,318,9,22,EMI
KL-2019-9704556,Home Office,Office Supplies,Fasteners,153,11,70,EMI
KL-2019-9704557,Consumer,Technology,Copiers,"1,894",7,-111,COD
KL-2019-9704558,Consumer,Office Supplies,Labels,45,5,15,Credit card
KL-2019-9704559,Corporate,Office Supplies,Paper,54,3,14,UPI
KL-2019-9704560,Corporate,Technology,Phones,"1,622",3,324,Credit card
KL-2019-9704561,Consumer,Office Supplies,Binders,23,2,8,Credit card
KL-2019-9704562,Home Office,Office Supplies,Fasteners,17,3,-14,Credit card
KL-2019-9704563,Home Office,Technology,Accessories,100,2,-64,Credit card
KL-2019-9704564,Consumer,Office Supplies,Appliances,188,3,75,UPI
KL-2019-9704565,Consumer,Furniture,Chairs,135,3,45,UPI
KL-2019-9704566,Consumer,Office Supplies,Art,298,6,71,COD
KL-2019-9704567,Consumer,Office Supplies,Storage,80,5,8,EMI
KL-2019-9704568,Consumer,Technology,Phones,136,2,68,EMI
KL-2019-9704569,Home Office,Furniture,Bookcases,766,7,315,COD
KL-2019-9704570,Home Office,Office Supplies,Envelopes,61,2,30,Credit card
KL-2019-9704571,Home Office,Technology,Machines,454,2,-75,UPI
KL-2019-9704572,Consumer,Office Supplies,Binders,204,4,59,Credit card
KL-2019-9704573,Consumer,Office Supplies,Storage,357,3,54,Credit card
KL-2019-9704574,Corporate,Furniture,Bookcases,251,2,120,Credit card
KL-2019-9704575,Corporate,Office Supplies,Envelopes,40,2,10,Credit card
KL-2019-9704576,Corporate,Technology,Accessories,79,1,10,UPI
KL-2019-9704577,Corporate,Office Supplies,Storage,42,3,17,UPI
KL-2019-9704578,Corporate,Office Supplies,Supplies,83,2,4,COD
KL-2019-9704579,Consumer,Office Supplies,Art,146,3,63,EMI
KL-2019-9704580,Consumer,Office Supplies,Labels,37,3,12,EMI
KL-2019-9704581,Corporate,Technology,Phones,183,2,16,COD
KL-2019-9704582,Home Office,Office Supplies,Supplies,27,2,-2,Credit card
KL-2019-9704583,Consumer,Office Supplies,Art,103,4,-64,UPI
KL-2019-9704584,Consumer,Office Supplies,Binders,76,6,35,Credit card
KL-2019-9704585,Consumer,Office Supplies,Envelopes,570,12,279,Credit card
KL-2019-9704586,Consumer,Office Supplies,Envelopes,23,2,5,Credit card
KL-2019-9704587,Consumer,Office Supplies,Binders,12,3,1,Credit card
KL-2019-9704588,Consumer,Technology,Copiers,956,4,124,UPI
KL-2019-9704589,Corporate,Furniture,Bookcases,"1,024",6,92,UPI
KL-2019-9704590,Consumer,Furniture,Furnishings,206,4,99,COD
KL-2019-9704591,Consumer,Office Supplies,Envelopes,27,1,9,EMI
KL-2019-9704592,Consumer,Office Supplies,Labels,9,2,3,EMI
KL-2019-9704593,Corporate,Technology,Accessories,229,6,16,COD
KL-2019-9704594,Corporate,Furniture,Bookcases,750,5,92,Credit card
KL-2019-9704595,Corporate,Office Supplies,Art,17,1,2,UPI
KL-2019-9704596,Corporate,Office Supplies,Art,63,3,6,Credit card
KL-2019-9704597,Consumer,Furniture,Bookcases,221,2,37,Credit card
KL-2019-9704598,Consumer,Technology,Machines,170,5,0,Credit card
KL-2019-9704599,Corporate,Office Supplies,Art,101,7,33,Credit card
KL-2019-9704600,Home Office,Office Supplies,Paper,16,1,0,UPI
KL-2019-9704601,Corporate,Office Supplies,Storage,147,3,4,UPI
KL-2019-9704602,Consumer,Office Supplies,Storage,115,1,3,COD
KL-2019-9704603,Consumer,Technology,Accessories,232,5,35,EMI
KL-2019-9704604,Consumer,Office Supplies,Binders,55,7,22,EMI
KL-2019-9704605,Consumer,Office Supplies,Storage,260,5,46,COD
KL-2019-9704606,Corporate,Office Supplies,Fasteners,16,1,4,Credit card
KL-2019-9704607,Consumer,Furniture,Furnishings,30,3,-18,UPI
KL-2019-9704608,Corporate,Office Supplies,Art,97,2,17,Credit card
KL-2019-9704609,Corporate,Office Supplies,Binders,40,4,18,Credit card
KL-2019-9704610,Corporate,Technology,Phones,144,1,23,Credit card
KL-2019-9704611,Home Office,Technology,Accessories,777,3,365,Credit card
KL-2019-9704612,Home Office,Office Supplies,Art,14,1,5,UPI
KL-2019-9704613,Corporate,Office Supplies,Binders,184,13,39,UPI
KL-2019-9704614,Home Office,Office Supplies,Storage,44,1,11,COD
KL-2019-9704615,Consumer,Furniture,Bookcases,133,1,-4,EMI
KL-2019-9704616,Corporate,Furniture,Tables,"1,201",2,-148,EMI
KL-2019-9704617,Corporate,Office Supplies,Appliances,505,1,45,COD
KL-2019-9704618,Consumer,Office Supplies,Binders,152,5,76,Credit card
KL-2019-9704619,Home Office,Office Supplies,Binders,10,1,5,UPI
KL-2019-9704620,Home Office,Office Supplies,Binders,12,2,4,Credit card
KL-2019-9704621,Home Office,Office Supplies,Storage,107,7,44,Credit card
KL-2019-9704622,Home Office,Office Supplies,Storage,735,4,-33,Credit card
KL-2019-9704623,Corporate,Office Supplies,Binders,492,10,197,Credit card
KL-2019-9704624,Corporate,Technology,Phones,"1,001",6,280,UPI
KL-2019-9704625,Home Office,Office Supplies,Art,70,4,29,UPI
KL-2019-9704626,Home Office,Office Supplies,Binders,35,5,18,COD
KL-2019-9704627,Home Office,Office Supplies,Fasteners,52,5,11,EMI
KL-2019-9704628,Consumer,Technology,Phones,683,5,198,EMI
KL-2019-9704629,Home Office,Furniture,Bookcases,724,4,-217,COD
KL-2019-9704630,Home Office,Furniture,Chairs,180,2,-54,Credit card
KL-2019-9704631,Corporate,Technology,Accessories,207,2,33,UPI
KL-2019-9704632,Consumer,Office Supplies,Binders,14,3,6,Credit card
KL-2019-9704633,Consumer,Office Supplies,Paper,339,7,129,Credit card
KL-2019-9704634,Corporate,Furniture,Furnishings,170,5,-4,Credit card
KL-2019-9704635,Corporate,Office Supplies,Art,51,1,15,Credit card
KL-2019-9704636,Corporate,Office Supplies,Art,30,3,15,UPI
KL-2019-9704637,Corporate,Technology,Phones,497,4,-28,UPI
KL-2019-9704638,Consumer,Furniture,Bookcases,460,3,-21,COD
KL-2019-9704639,Consumer,Furniture,Chairs,78,2,30,EMI
KL-2019-9704640,Consumer,Office Supplies,Storage,620,5,21,EMI
KL-2019-9704641,Corporate,Office Supplies,Storage,59,2,-16,COD
KL-2019-9704642,Corporate,Technology,Copiers,637,2,261,Credit card
KL-2019-9704643,Home Office,Office Supplies,Supplies,41,3,7,UPI
KL-2019-9704644,Corporate,Furniture,Chairs,446,5,0,Credit card
KL-2019-9704645,Corporate,Office Supplies,Labels,21,2,4,Credit card
KL-2019-9704646,Corporate,Office Supplies,Art,68,3,-64,Credit card
KL-2019-9704647,Consumer,Furniture,Furnishings,275,9,4,Credit card
KL-2019-9704648,Consumer,Office Supplies,Art,248,5,82,UPI
KL-2019-9704649,Consumer,Office Supplies,Binders,182,6,84,UPI
KL-2019-9704650,Consumer,Technology,Phones,88,2,-41,COD
KL-2019-9704651,Corporate,Furniture,Chairs,429,10,57,EMI
KL-2019-9704652,Corporate,Office Supplies,Binders,36,4,6,EMI
KL-2019-9704653,Corporate,Technology,Accessories,176,6,79,COD
KL-2019-9704654,Consumer,Office Supplies,Art,163,6,81,Credit card
KL-2019-9704655,Consumer,Office Supplies,Binders,113,4,0,UPI
KL-2019-9704656,Consumer,Office Supplies,Labels,52,5,16,Credit card
KL-2019-9704657,Consumer,Office Supplies,Storage,52,1,-2,Credit card
KL-2019-9704658,Consumer,Technology,Accessories,129,3,46,Credit card
KL-2019-9704659,Consumer,Technology,Machines,554,5,105,Credit card
KL-2019-9704660,Consumer,Technology,Phones,228,3,48,UPI
KL-2019-9704661,Consumer,Office Supplies,Art,34,3,3,UPI
KL-2019-9704662,Consumer,Office Supplies,Binders,12,2,0,COD
KL-2019-9704663,Consumer,Technology,Machines,804,5,-496,EMI
KL-2019-9704664,Consumer,Office Supplies,Envelopes,128,6,0,EMI
KL-2019-9704665,Home Office,Office Supplies,Binders,30,2,3,COD
KL-2019-9704666,Home Office,Office Supplies,Paper,225,5,67,Credit card
KL-2019-9704667,Home Office,Office Supplies,Storage,62,3,1,UPI
KL-2019-9704668,Home Office,Technology,Phones,426,3,0,Credit card
KL-2019-9704669,Consumer,Office Supplies,Appliances,900,2,-10,Credit card
KL-2019-9704670,Corporate,Furniture,Bookcases,713,4,40,Credit card
KL-2019-9704671,Corporate,Furniture,Tables,"1,676",6,206,Credit card
KL-2019-9704672,Corporate,Technology,Copiers,"1,141",3,239,UPI
KL-2019-9704673,Corporate,Office Supplies,Storage,412,3,165,UPI
KL-2019-9704674,Consumer,Furniture,Furnishings,51,3,12,COD
KL-2019-9704675,Consumer,Office Supplies,Art,31,2,10,EMI
KL-2019-9704676,Consumer,Office Supplies,Storage,355,2,-4,EMI
KL-2019-9704677,Consumer,Office Supplies,Paper,27,2,4,COD
KL-2019-9704678,Consumer,Technology,Copiers,297,2,133,Credit card
KL-2019-9704679,Consumer,Furniture,Chairs,"2,769",6,28,UPI
KL-2019-9704680,Consumer,Office Supplies,Appliances,"2,146",4,365,Credit card
KL-2019-9704681,Consumer,Furniture,Chairs,831,2,-83,Credit card
KL-2019-9704682,Consumer,Office Supplies,Supplies,29,2,14,Credit card
KL-2019-9704683,Consumer,Office Supplies,Binders,43,3,-1,Credit card
KL-2019-9704684,Consumer,Office Supplies,Fasteners,43,3,11,UPI
KL-2019-9704685,Consumer,Technology,Machines,"1,677",6,522,UPI
KL-2019-9704686,Consumer,Technology,Phones,"3,442",6,38,COD
KL-2019-9704687,Consumer,Furniture,Bookcases,985,3,142,EMI
KL-2019-9704688,Corporate,Office Supplies,Fasteners,198,10,99,EMI
KL-2019-9704689,Corporate,Office Supplies,Labels,40,3,7,COD
KL-2019-9704690,Consumer,Office Supplies,Fasteners,45,3,18,Credit card
KL-2019-9704691,Consumer,Technology,Accessories,315,3,129,UPI
KL-2019-9704692,Consumer,Technology,Phones,492,6,-254,Credit card
KL-2019-9704693,Consumer,Technology,Accessories,126,3,42,Credit card
KL-2019-9704694,Home Office,Office Supplies,Art,27,1,-8,Credit card
KL-2019-9704695,Home Office,Office Supplies,Art,40,7,-22,Credit card
KL-2019-9704696,Consumer,Furniture,Furnishings,123,3,16,UPI
KL-2019-9704697,Consumer,Office Supplies,Envelopes,53,2,6,UPI
KL-2019-9704698,Consumer,Technology,Accessories,200,2,36,COD
KL-2019-9704699,Consumer,Office Supplies,Paper,48,2,12,EMI
KL-2019-9704700,Consumer,Technology,Phones,125,2,40,EMI
KL-2019-9704701,Corporate,Office Supplies,Labels,16,3,-6,COD
KL-2019-9704702,Corporate,Furniture,Chairs,268,6,-268,Credit card
KL-2019-9704703,Corporate,Furniture,Chairs,125,3,-58,UPI
KL-2019-9704704,Corporate,Office Supplies,Art,15,2,-4,Credit card
KL-2019-9704705,Corporate,Office Supplies,Art,10,2,0,Credit card
KL-2019-9704706,Corporate,Office Supplies,Storage,423,4,-364,Credit card
KL-2019-9704707,Corporate,Office Supplies,Storage,49,2,-20,Credit card
KL-2019-9704708,Corporate,Technology,Copiers,189,1,-155,UPI
KL-2019-9704709,Corporate,Technology,Machines,266,2,-133,UPI
KL-2019-9704710,Corporate,Office Supplies,Binders,159,3,73,COD
KL-2019-9704711,Corporate,Technology,Machines,354,3,174,EMI
KL-2019-9704712,Consumer,Technology,Copiers,285,2,6,EMI
KL-2019-9704713,Consumer,Office Supplies,Art,136,5,9,COD
KL-2019-9704714,Consumer,Office Supplies,Binders,146,11,67,Credit card
KL-2019-9704715,Consumer,Office Supplies,Paper,130,4,34,UPI
KL-2019-9704716,Corporate,Furniture,Furnishings,219,5,15,Credit card
KL-2019-9704717,Corporate,Office Supplies,Art,269,5,21,Credit card
KL-2019-9704718,Corporate,Technology,Machines,294,3,-64,Credit card
KL-2019-9704719,Consumer,Office Supplies,Art,98,4,39,Credit card
KL-2019-9704720,Consumer,Office Supplies,Art,44,3,9,UPI
KL-2019-9704721,Consumer,Technology,Machines,302,6,6,UPI
KL-2019-9704722,Consumer,Office Supplies,Art,91,3,31,COD
KL-2019-9704723,Consumer,Office Supplies,Envelopes,92,4,15,EMI
KL-2019-9704724,Consumer,Office Supplies,Labels,14,3,4,EMI
KL-2019-9704725,Consumer,Furniture,Bookcases,223,3,-112,COD
